年份,﻿行政區,段小段,地號,公告現值,公告地價
106,八德區,1022,0188-0000,41500,8500
106,八德區,1022,0198-0000,41500,8500
106,八德區,1022,0008-0000,57500,11900
106,八德區,1022,0038-0000,56947,11787
106,八德區,1022,0041-0000,56258,11646
106,八德區,1022,0079-0000,40900,8500
106,八德區,1022,0075-0000,57500,11900
106,八德區,1022,0007-0000,57500,11900
106,八德區,1022,0061-0000,40900,8500
106,八德區,1022,0072-0000,40900,8500
106,八德區,1022,0124-0000,40900,8500
106,八德區,1022,0100-0000,50635,10494
106,八德區,1022,0099-0000,57500,11900
106,八德區,1022,0113-0000,57021,11802
106,八德區,1022,0114-0000,40900,8500
106,八德區,1022,0106-0000,50466,10459
106,八德區,1022,0107-0000,57500,11900
106,八德區,1022,0117-0000,40900,8500
106,八德區,1022,0011-0000,57500,11900
106,八德區,1022,0464-0000,33502,6753
106,八德區,1022,0461-0000,32169,6472
106,八德區,1022,0427-0000,28500,5700
106,八德區,1022,0473-0000,28500,5700
106,八德區,1022,0821-0000,8000,1700
106,八德區,1022,0820-0000,8000,1700
106,八德區,1022,0339-0000,28500,5700
106,八德區,1022,0844-0000,26700,5700
106,八德區,1022,0841-0000,26700,5700
106,八德區,1022,0898-0000,26700,5700
106,八德區,1022,0894-0000,26700,5700
106,八德區,1022,0891-0000,26700,5700
106,八德區,1022,0905-0000,26700,5700
106,八德區,1022,0908-0000,26700,5700
106,八德區,1022,0872-0000,26700,5700
106,八德區,1022,0826-0000,26700,5700
106,八德區,1022,0833-0000,26700,5700
106,八德區,1022,0836-0000,26700,5700
106,八德區,1022,0944-0000,16100,3400
106,八德區,1022,1259-0000,26700,5400
106,八德區,1022,1263-0000,26700,5400
106,八德區,1022,1266-0000,26700,5400
106,八德區,1022,1223-0000,26700,5400
106,八德區,1022,1226-0000,26700,5400
106,八德區,1022,1221-0000,26700,5400
106,八德區,1022,1215-0000,8000,1700
106,八德區,1022,1209-0000,27500,5700
106,八德區,1022,1204-0000,9572,1995
106,八德區,1022,1323-0000,8088,1716
106,八德區,1022,1203-0000,24542,5195
106,八德區,1022,0956-0000,8000,1700
106,八德區,1022,1016-0000,17300,3500
106,八德區,1022,1202-0000,8000,1700
106,八德區,1022,1179-0000,27500,5700
106,八德區,1022,1186-0000,17300,3500
106,八德區,1022,0970-0000,17300,3500
106,八德區,1022,0963-0000,17300,3500
106,八德區,1022,0967-0000,17300,3500
106,八德區,1022,1032-0000,17300,3500
106,八德區,1022,1029-0000,17300,3500
106,八德區,1022,1154-0000,17300,3500
106,八德區,1022,1197-0000,22900,4800
106,八德區,1022,1193-0000,17300,3500
106,八德區,1022,1190-0000,17300,3500
106,八德區,1022,0972-0000,17300,3500
106,八德區,1022,0975-0000,17300,3500
106,八德區,1022,0979-0000,17300,3500
106,八德區,1022,0984-0000,17300,3500
106,八德區,1022,0987-0000,17300,3500
106,八德區,1022,0991-0000,17300,3500
106,八德區,1022,0994-0000,17300,3500
106,八德區,1022,0998-0000,17300,3500
106,八德區,1022,1023-0000,17300,3500
106,八德區,1022,1019-0000,17300,3500
106,八德區,1022,1014-0000,17300,3500
106,八德區,1022,1011-0000,17300,3500
106,八德區,1022,1007-0000,17300,3500
106,八德區,1022,1004-0000,17300,3500
106,八德區,1022,1000-0000,17300,3500
106,八德區,1022,1047-0000,17300,3500
106,八德區,1022,1051-0000,17300,3500
106,八德區,1022,1055-0000,17300,3500
106,八德區,1022,1058-0000,17300,3500
106,八德區,1022,1061-0000,17300,3500
106,八德區,1022,1065-0000,17300,3500
106,八德區,1022,1090-0000,17300,3500
106,八德區,1022,1087-0000,17300,3500
106,八德區,1022,1082-0000,17300,3500
106,八德區,1022,1079-0000,17300,3500
106,八德區,1022,1075-0000,17300,3500
106,八德區,1022,1072-0000,17300,3500
106,八德區,1022,1069-0000,17300,3500
106,八德區,1022,1113-0000,17300,3500
106,八德區,1022,1116-0000,17300,3500
106,八德區,1022,1119-0000,17300,3500
106,八德區,1022,1137-0000,17300,3500
106,八德區,1022,1133-0000,17300,3500
106,八德區,1022,1127-0000,17300,3500
106,八德區,1022,1162-0000,17300,3500
106,八德區,1022,1165-0000,17300,3500
106,八德區,1022,1169-0000,17300,3500
106,八德區,1022,1181-0000,17300,3500
106,八德區,1022,1091-0000,17300,3500
106,八德區,1022,1180-0000,17300,3500
106,八德區,1022,1176-0000,17300,3500
106,八德區,1022,1033-0000,22900,4800
106,八德區,1022,1036-0000,22900,4800
106,八德區,1022,1145-0000,22900,4800
106,八德區,1022,1194-0000,22900,4800
106,八德區,1022,1125-0000,17300,3500
106,八德區,1022,1132-0000,17300,3500
106,八德區,1022,0551-0000,74252,15636
106,八德區,1022,0522-0000,29600,6100
106,八德區,1022,0535-0000,29600,6100
106,八德區,1022,0539-0000,29600,6100
106,八德區,1022,0543-0000,29600,6100
106,八德區,1022,0546-0000,29600,6100
106,八德區,1022,0523-0000,29600,6100
106,八德區,1022,0526-0000,29600,6100
106,八德區,1022,0529-0000,29600,6100
106,八德區,1022,0533-0000,29600,6100
106,八德區,1022,0521-0000,29600,6100
106,八德區,1022,0002-0000,57500,11900
106,八德區,0155,0773-0003,59300,12400
106,八德區,1004,0303-0001,14909,3076
106,八德區,0155,0773-0004,59300,12400
106,八德區,0155,0773-0005,59300,12400
106,八德區,1021,0130-0000,70500,14200
106,八德區,1021,0132-0000,70500,14200
106,八德區,1017,1815-0001,31500,6400
106,八德區,1002,1189-0004,20700,4400
106,八德區,0157,0237-0001,47200,10000
106,八德區,0155,0466-0001,65700,13900
106,八德區,1018,2448-0000,62000,13100
106,八德區,1018,2449-0000,62000,13100
106,八德區,1018,2450-0000,62000,13100
106,八德區,1018,2451-0000,62000,13100
106,八德區,1018,2452-0000,62000,13100
106,八德區,1018,2453-0000,62000,13100
106,八德區,1018,2454-0000,62000,13100
106,八德區,1018,2455-0000,62000,13100
106,八德區,1018,2456-0000,62000,13100
106,八德區,1018,2457-0000,62000,13100
106,八德區,1022,1325-0000,60600,12800
106,八德區,1022,1326-0000,60600,12800
106,八德區,1022,1327-0000,60600,12800
106,八德區,1022,1328-0000,60600,12800
106,八德區,1022,1329-0000,60600,12800
106,八德區,1022,1330-0000,60600,12800
106,八德區,1022,1331-0000,60600,12800
106,八德區,1022,1332-0000,60600,12800
106,八德區,1022,1333-0000,60600,12800
106,八德區,1022,1334-0000,60600,12800
106,八德區,1022,1335-0000,60600,12800
106,八德區,1022,1336-0000,60600,12800
106,八德區,1022,1337-0000,60600,12800
106,八德區,1022,1338-0000,60600,12800
106,八德區,1022,1339-0000,60300,12700
106,八德區,1022,1340-0000,60600,12800
106,八德區,1005,0007-0003,20400,4300
106,八德區,1005,0007-0004,20400,4300
106,八德區,1005,0007-0005,20400,4300
106,八德區,1017,0855-0002,31400,6200
106,八德區,0157,1038-0001,77400,16100
106,八德區,1004,0960-0001,9300,2000
106,八德區,1004,0960-0002,9300,2000
106,八德區,1004,1053-0001,9300,2000
106,八德區,1004,1054-0001,9300,2000
106,八德區,1004,1055-0001,9300,2000
106,八德區,1004,1055-0002,9300,2000
106,八德區,1018,0300-0001,6500,1400
106,八德區,0160,0727-0001,43600,9200
106,八德區,0160,0727-0002,43600,9200
106,八德區,1020,0002-0000,6500,1400
106,八德區,1020,0005-0000,6500,1400
106,八德區,1020,0007-0000,6500,1400
106,八德區,1020,0012-0000,6500,1400
106,八德區,1020,0023-0000,6500,1400
106,八德區,1020,0260-0000,62700,12800
106,八德區,1021,0040-0000,70500,14200
106,八德區,1021,0373-0000,52700,11100
106,八德區,1022,0578-0000,21600,4500
106,八德區,1022,0598-0000,21600,4500
106,八德區,1022,0829-0000,8000,1700
106,八德區,1022,0830-0000,8000,1700
106,八德區,1022,0874-0000,8000,1700
106,八德區,1022,0927-0000,8000,1700
106,八德區,1022,0936-0000,8000,1700
106,八德區,1022,0937-0000,8000,1700
106,八德區,0165,0680-0006,54700,11400
106,八德區,0165,0680-0008,54700,11400
106,八德區,0165,0680-0009,54700,11400
106,八德區,0165,0426-0001,57900,12000
106,八德區,1017,0707-0001,6500,1400
106,八德區,1017,0708-0001,10447,2206
106,八德區,1017,0759-0001,9640,2042
106,八德區,1016,0239-0001,54664,10853
106,八德區,1016,0239-0002,54714,10864
106,八德區,1016,0239-0003,54751,10872
106,八德區,1016,0239-0004,54781,10870
106,八德區,1016,0239-0005,54522,10822
106,八德區,1016,0239-0006,54550,10828
106,八德區,1016,0239-0007,54572,10833
106,八德區,1004,0393-0005,19800,4200
106,八德區,0161,0908-0006,43600,9200
106,八德區,1012,0178-0012,23800,5000
106,八德區,0158,0063-0003,9900,2100
106,八德區,1017,1137-0001,31400,6200
106,八德區,1017,2216-0001,31500,6400
106,八德區,1017,2217-0001,31500,6400
106,八德區,1017,2217-0002,31500,6400
106,八德區,0158,0034-0001,12097,2579
106,八德區,0158,0034-0002,12903,2755
106,八德區,0158,0034-0003,12195,2601
106,八德區,0158,0039-0001,9900,2100
106,八德區,0158,0013-0002,9900,2100
106,八德區,0158,0033-0001,9900,2100
106,八德區,0158,0033-0002,9900,2100
106,八德區,0158,0010-0001,9900,2100
106,八德區,0158,0010-0002,9900,2100
106,八德區,0158,0013-0001,9900,2100
106,八德區,0158,0045-0001,9900,2100
106,八德區,0158,0046-0001,9900,2100
106,八德區,0158,0046-0002,9900,2100
106,八德區,0158,0046-0003,13080,2794
106,八德區,0158,0046-0004,13455,2876
106,八德區,0158,0062-0001,15400,3300
106,八德區,0158,0062-0002,15400,3300
106,八德區,0158,0062-0004,14521,3108
106,八德區,0158,0062-0006,9900,2100
106,八德區,1021,0336-0001,52700,11100
106,八德區,0162,0088-0014,42400,9000
106,八德區,1020,0320-0001,38900,7900
106,八德區,1020,0320-0002,38900,7900
106,八德區,1020,0320-0003,38900,7900
106,八德區,1020,0320-0004,44908,9187
106,八德區,1020,0320-0005,52900,10900
106,八德區,1020,0334-0001,43145,8810
106,八德區,1020,0334-0002,38900,7900
106,八德區,1020,0334-0003,52900,10900
106,八德區,1020,0334-0004,38900,7900
106,八德區,0170,0628-0001,47100,9900
106,八德區,0170,0628-0002,47100,9900
106,八德區,0170,0628-0003,47100,9900
106,八德區,0158,0062-0003,14131,3023
106,八德區,1018,2458-0000,62234,13148
106,八德區,1018,2459-0000,62000,13100
106,八德區,1018,2460-0000,62000,13100
106,八德區,1018,2461-0000,62000,13100
106,八德區,1018,2464-0000,62000,13100
106,八德區,1018,2465-0000,62000,13100
106,八德區,1018,2466-0000,62000,13100
106,八德區,1018,2467-0000,62000,13100
106,八德區,1018,2468-0000,62000,13100
106,八德區,1018,2469-0000,62000,13100
106,八德區,1018,2470-0000,62000,13100
106,八德區,1018,2477-0000,62000,13100
106,八德區,1018,2478-0000,62000,13100
106,八德區,1018,2479-0000,62000,13100
106,八德區,1020,0768-0000,67400,14300
106,八德區,1020,0772-0000,68365,14493
106,八德區,1020,0775-0000,63652,13464
106,八德區,1020,0778-0000,67376,14250
106,八德區,1020,0781-0000,62400,13200
106,八德區,1020,0785-0000,62400,13200
106,八德區,1020,0787-0000,64713,13669
106,八德區,1020,0794-0000,62400,13200
106,八德區,1020,0795-0000,62400,13200
106,八德區,1020,0800-0000,62400,13200
106,八德區,1020,0801-0000,62400,13200
106,八德區,1020,0805-0000,69800,14780
106,八德區,1020,0806-0000,69800,14780
106,八德區,1020,0809-0000,67400,14300
106,八德區,1020,0811-0000,67400,14300
106,八德區,1020,0812-0000,67400,14300
106,八德區,1020,0814-0000,67400,14300
106,八德區,1020,0816-0000,67400,14300
106,八德區,1020,0818-0000,67400,14300
106,八德區,1020,0819-0000,67400,14300
106,八德區,1020,0821-0000,67400,14300
106,八德區,1020,0832-0000,75236,15829
106,八德區,1020,0835-0000,72474,15280
106,八德區,1020,0836-0000,67400,14300
106,八德區,1020,0840-0000,67400,14300
106,八德區,1020,0841-0000,67400,14300
106,八德區,1020,0843-0000,67400,14300
106,八德區,1020,0844-0000,67400,14300
106,八德區,1020,0845-0000,67400,14300
106,八德區,1020,0851-0000,69501,14720
106,八德區,1020,0852-0000,69636,14747
106,八德區,1020,0854-0000,69667,14753
106,八德區,1020,0855-0000,69629,14746
106,八德區,1020,0976-0000,118020,23214
106,八德區,1020,0859-0000,69800,14780
106,八德區,1020,0860-0000,69800,14780
106,八德區,1020,0862-0000,69960,14812
106,八德區,1020,0865-0000,67400,14300
106,八德區,1020,0867-0000,67400,14300
106,八德區,1020,0868-0000,67400,14300
106,八德區,1020,0869-0000,67400,14300
106,八德區,1020,0871-0000,67400,14300
106,八德區,1020,0872-0000,67400,14300
106,八德區,1020,0875-0000,69978,14816
106,八德區,1020,0876-0000,69803,14781
106,八德區,1020,0878-0000,69800,14780
106,八德區,1020,0879-0000,69800,14780
106,八德區,1020,0882-0000,67400,14300
106,八德區,1020,0883-0000,67400,14300
106,八德區,1018,2481-0000,62000,13100
106,八德區,1018,2482-0000,62000,13100
106,八德區,1018,2484-0000,62000,13100
106,八德區,1018,2485-0000,62000,13100
106,八德區,1018,2490-0000,62000,13100
106,八德區,1018,2491-0000,62000,13100
106,八德區,1018,2493-0000,62000,13100
106,八德區,1018,2494-0000,69391,14616
106,八德區,1018,2496-0000,65076,13731
106,八德區,1018,2497-0000,64715,13657
106,八德區,1018,2499-0000,64605,13634
106,八德區,1018,2501-0000,62000,13100
106,八德區,1018,2502-0000,62000,13100
106,八德區,1018,2504-0000,62000,13100
106,八德區,1018,2505-0000,68717,14478
106,八德區,1018,2508-0000,62000,13100
106,八德區,1018,2509-0000,62000,13100
106,八德區,1018,2511-0000,62000,13100
106,八德區,1018,2514-0000,62000,13100
106,八德區,1018,2515-0000,62000,13100
106,八德區,1018,2519-0000,62000,13100
106,八德區,1018,2520-0000,62000,13100
106,八德區,1020,0885-0000,67400,14300
106,八德區,1020,0886-0000,67400,14300
106,八德區,1020,0888-0000,67400,14300
106,八德區,1020,0889-0000,67400,14300
106,八德區,1020,0891-0000,67400,14300
106,八德區,1020,0893-0000,67400,14300
106,八德區,1020,0894-0000,67400,14300
106,八德區,1020,0896-0000,67400,14300
106,八德區,1020,0897-0000,67400,14300
106,八德區,1020,0899-0000,67400,14300
106,八德區,1019,1239-0006,22600,4700
106,八德區,1019,1239-0007,22600,4700
106,八德區,1019,1239-0008,22600,4700
106,八德區,1022,1408-0001,60600,12800
106,八德區,1022,1408-0002,60600,12800
106,八德區,1022,1408-0003,60600,12800
106,八德區,1022,1408-0004,60600,12800
106,八德區,1022,1408-0005,60600,12800
106,八德區,1022,1408-0006,60600,12800
106,八德區,1022,1408-0007,60600,12800
106,八德區,1022,1408-0008,60600,12800
106,八德區,1022,1408-0009,60600,12800
106,八德區,1022,1408-0010,60600,12800
106,八德區,1022,1408-0011,60600,12800
106,八德區,1022,1408-0012,60600,12800
106,八德區,1022,1408-0013,60600,12800
106,八德區,1022,1408-0014,60600,12800
106,八德區,1022,1408-0015,60600,12800
106,八德區,1022,1408-0016,60600,12800
106,八德區,1022,1408-0017,60600,12800
106,八德區,1022,1408-0018,60600,12800
106,八德區,1022,1408-0019,60600,12800
106,八德區,1022,1408-0020,60600,12800
106,八德區,1002,0228-0011,38200,7900
106,八德區,0162,0178-0003,71400,15000
106,八德區,0162,0183-0001,71400,15000
106,八德區,1018,2485-0001,62000,13100
106,八德區,1018,2485-0002,62000,13100
106,八德區,1003,0678-0001,9700,2000
106,八德區,1003,0678-0002,9700,2000
106,八德區,1003,0679-0001,9700,2000
106,八德區,1018,2535-0001,62000,13100
106,八德區,1006,1321-0001,55500,11800
106,八德區,0162,0450-0007,42400,9000
106,八德區,1018,1588-0005,40900,8300
106,八德區,1018,1588-0006,40900,8300
106,八德區,1018,2519-0003,62000,13100
106,八德區,1018,2637-0002,62000,13100
106,八德區,0162,0085-0026,42400,9000
106,八德區,1022,1486-0001,60300,12700
106,八德區,1018,2589-0001,62000,13100
106,八德區,1018,2589-0002,62000,13100
106,八德區,1018,2589-0003,62000,13100
106,八德區,1018,2589-0004,62000,13100
106,八德區,1018,2589-0005,62000,13100
106,八德區,1018,2589-0006,62000,13100
106,八德區,1022,1386-0001,60600,12800
106,八德區,1022,1386-0002,60600,12800
106,八德區,1022,1386-0003,60600,12800
106,八德區,1022,1386-0004,60600,12800
106,八德區,1022,1386-0005,60600,12800
106,八德區,1018,2559-0001,62000,13100
106,八德區,1018,1588-0004,40900,8300
106,八德區,1003,0049-0002,50300,10500
106,八德區,1003,0049-0003,36319,7585
106,八德區,1002,0679-0002,38200,7900
106,八德區,1018,2519-0002,62000,13100
106,八德區,1000,0214-0001,47376,10038
106,八德區,1000,0214-0002,46700,9900
106,八德區,1000,0532-0001,44700,9500
106,八德區,1000,0512-0001,44700,9500
106,八德區,1018,2609-0002,62000,13100
106,八德區,1018,2609-0004,62000,13100
106,八德區,1018,2609-0005,62000,13100
106,八德區,1018,2648-0001,62000,13100
106,八德區,0157,1293-0001,77400,16100
106,八德區,0157,1293-0002,77400,16100
106,八德區,0157,1293-0003,77400,16100
106,八德區,0157,1293-0004,77400,16100
106,八德區,0157,1293-0005,77400,16100
106,八德區,0158,0039-0003,9900,2100
106,八德區,0158,0039-0004,9900,2100
106,八德區,1009,0404-0001,7400,1600
106,八德區,1009,0404-0002,7400,1600
106,八德區,1009,0404-0003,7400,1600
106,八德區,1009,0404-0004,7400,1600
106,八德區,1009,0404-0005,7400,1600
106,八德區,1006,0555-0001,4564,975
106,八德區,1006,0552-0001,4200,900
106,八德區,1018,2661-0001,62000,13100
106,八德區,0160,0225-0009,40908,8436
106,八德區,1019,1750-0003,17600,3600
106,八德區,0156,0573-0002,11970,2550
106,八德區,1003,1302-0019,20600,4300
106,八德區,1006,0551-0001,4200,900
106,八德區,1018,2458-0001,68485,14430
106,八德區,1018,2458-0002,69678,14675
106,八德區,1018,1455-0001,40900,8300
106,八德區,1020,0785-0001,67176,14168
106,八德區,1020,0785-0002,66930,14118
106,八德區,1020,0785-0003,66930,14118
106,八德區,1000,0147-0002,34301,7313
106,八德區,1018,2515-0001,62000,13100
106,八德區,1018,2515-0002,62000,13100
106,八德區,1018,2515-0003,62000,13100
106,八德區,1018,2515-0004,62000,13100
106,八德區,1018,2515-0005,62000,13100
106,八德區,1022,1323-0001,8626,1817
106,八德區,1002,0030-0001,52200,10700
106,八德區,1002,0031-0001,57513,11796
106,八德區,1018,2671-0001,62000,13100
106,八德區,1018,2567-0001,62000,13100
106,八德區,1004,0303-0002,9500,1900
106,八德區,1008,0815-0001,8200,1800
106,八德區,1008,0815-0002,8200,1800
106,八德區,1008,0815-0003,8200,1800
106,八德區,1008,0815-0004,8200,1800
106,八德區,1008,0815-0005,8200,1800
106,八德區,1008,0815-0006,8200,1800
106,八德區,1008,0815-0007,8200,1800
106,八德區,1008,0815-0008,8200,1800
106,八德區,1008,0815-0009,8200,1800
106,八德區,1008,0815-0010,8200,1800
106,八德區,1008,0815-0011,8200,1800
106,八德區,1008,0815-0012,8200,1800
106,八德區,1008,0815-0013,8200,1800
106,八德區,1008,0815-0014,8200,1800
106,八德區,1008,0815-0015,8200,1800
106,八德區,1008,0815-0016,8200,1800
106,八德區,1008,0815-0017,8200,1800
106,八德區,1008,0815-0018,8200,1800
106,八德區,1008,0815-0019,8200,1800
106,八德區,1008,0815-0020,8200,1800
106,八德區,1008,0815-0021,8200,1800
106,八德區,1008,0815-0022,8200,1800
106,八德區,1008,0815-0023,8200,1800
106,八德區,1008,0815-0024,8200,1800
106,八德區,1008,0815-0025,8200,1800
106,八德區,1008,0815-0026,8200,1800
106,八德區,1008,0815-0027,8200,1800
106,八德區,1008,0815-0028,8200,1800
106,八德區,1008,0815-0029,8200,1800
106,八德區,1008,0815-0030,8200,1800
106,八德區,1008,0815-0031,8200,1800
106,八德區,1008,0815-0032,8200,1800
106,八德區,1008,0815-0033,8200,1800
106,八德區,1008,0815-0034,8200,1800
106,八德區,1008,0815-0035,8200,1800
106,八德區,1008,0815-0036,8200,1800
106,八德區,1008,0815-0037,8200,1800
106,八德區,1008,0815-0038,8200,1800
106,八德區,1008,0815-0039,8200,1800
106,八德區,1008,0815-0040,8200,1800
106,八德區,1005,0515-0048,9500,1900
106,八德區,1005,0515-0036,9500,1900
106,八德區,1005,0515-0037,9500,1900
106,八德區,1005,0515-0038,9500,1900
106,八德區,1005,0515-0039,9500,1900
106,八德區,1005,0515-0040,9500,1900
106,八德區,1005,0515-0041,9500,1900
106,八德區,1005,0515-0042,9500,1900
106,八德區,1005,0515-0043,9500,1900
106,八德區,1025,0014-0000,17579,3659
106,八德區,1005,0515-0045,9500,1900
106,八德區,1005,0515-0046,9500,1900
106,八德區,1005,0515-0047,9500,1900
106,八德區,1025,0015-0000,27080,5675
106,八德區,1025,0016-0000,27200,5700
106,八德區,1025,0017-0000,27200,5700
106,八德區,1025,0018-0000,14500,3100
106,八德區,1025,0019-0000,22242,4675
106,八德區,1025,0020-0000,14700,3100
106,八德區,1025,0021-0000,14700,3100
106,八德區,1025,0022-0000,23844,5010
106,八德區,1025,0023-0000,30500,6400
106,八德區,1025,0024-0000,30500,6400
106,八德區,1025,0025-0000,22022,4629
106,八德區,1025,0026-0000,14700,3100
106,八德區,1025,0027-0000,12772,2727
106,八德區,1025,0028-0000,14500,3100
106,八德區,1025,0029-0000,30500,6400
106,八德區,1025,0030-0000,27713,5719
106,八德區,1025,0031-0000,26000,5300
106,八德區,1025,0032-0000,26000,5300
106,八德區,1025,0033-0000,26000,5300
106,八德區,1025,0034-0000,14417,3073
106,八德區,1025,0035-0000,14226,3027
106,八德區,1025,0037-0000,14200,3000
106,八德區,1025,0038-0000,23200,4800
106,八德區,1025,0039-0000,22805,4718
106,八德區,1025,0040-0000,21038,4353
106,八德區,1025,0041-0000,22648,4686
106,八德區,1025,0042-0000,14902,3086
106,八德區,1025,0043-0000,14000,2900
